SA2 Code 2018,SA2 2018,DHB of residence,Ethnicity,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
161800,Conifer Grove West,Counties Manukau,Maori,254,Masked,Masked,182,112,>95%,>95%,62%
161800,Conifer Grove West,Counties Manukau,Pacific Peoples,184,171,167,142,80,93%,91%,56%
161900,Conifer Grove East,Counties Manukau,Maori,435,384,368,268,132,88%,85%,49%
161900,Conifer Grove East,Counties Manukau,Pacific Peoples,362,312,297,206,94,86%,82%,46%
162000,Takanini West,Counties Manukau,Maori,518,474,445,259,146,92%,86%,56%
162000,Takanini West,Counties Manukau,Pacific Peoples,481,Masked,441,295,126,>95%,92%,43%
162100,Takanini South,Counties Manukau,Maori,451,Masked,428,271,127,>95%,95%,47%
162100,Takanini South,Counties Manukau,Pacific Peoples,650,Masked,Masked,494,240,>95%,>95%,49%
162200,Takanini Central,Counties Manukau,Maori,92,Masked,86,69,42,>95%,93%,61%
162200,Takanini Central,Counties Manukau,Pacific Peoples,114,Masked,Masked,98,67,>95%,>95%,68%
162300,Ardmore,Counties Manukau,Maori,175,155,147,110,54,89%,84%,49%
162300,Ardmore,Counties Manukau,Pacific Peoples,46,Masked,43,31,16,>95%,93%,52%
162400,Glenbrook,Counties Manukau,Maori,186,163,159,110,52,88%,85%,47%
162400,Glenbrook,Counties Manukau,Pacific Peoples,97,Masked,89,61,40,>95%,92%,66%
162500,Hingaia,Counties Manukau,Maori,131,Masked,Masked,100,38,>95%,>95%,38%
162500,Hingaia,Counties Manukau,Pacific Peoples,102,Masked,Masked,75,41,>95%,>95%,55%
162600,Takanini South East,Counties Manukau,Maori,455,401,383,234,100,88%,84%,43%
162600,Takanini South East,Counties Manukau,Pacific Peoples,387,Masked,Masked,267,86,>95%,>95%,32%
162700,Kawakawa Bay-Orere,Counties Manukau,Maori,205,Masked,189,147,89,>95%,92%,61%
162800,Papakura West,Counties Manukau,Maori,317,279,270,202,116,88%,85%,57%
162800,Papakura West,Counties Manukau,Pacific Peoples,186,175,170,122,56,94%,91%,46%
162900,Clevedon,Counties Manukau,Maori,66,Masked,Masked,49,29,>95%,>95%,59%
163000,Papakura North,Counties Manukau,Maori,914,817,767,457,209,89%,84%,46%
163000,Papakura North,Counties Manukau,Pacific Peoples,516,490,478,349,168,95%,93%,48%
163100,Pahurehure,Counties Manukau,Maori,400,376,370,240,133,94%,92%,55%
163100,Pahurehure,Counties Manukau,Pacific Peoples,219,Masked,Masked,149,95,>95%,>95%,64%
163200,Papakura Central,Counties Manukau,Maori,707,649,622,414,208,92%,88%,50%
163200,Papakura Central,Counties Manukau,Pacific Peoples,372,340,328,236,93,91%,88%,39%
163300,Papakura North East,Counties Manukau,Maori,606,Masked,565,343,154,>95%,93%,45%
163300,Papakura North East,Counties Manukau,Pacific Peoples,528,Masked,Masked,379,180,>95%,>95%,47%
163400,Karaka Lakes,Counties Manukau,Maori,133,Masked,Masked,95,47,>95%,>95%,49%
163400,Karaka Lakes,Counties Manukau,Pacific Peoples,128,Masked,Masked,95,55,>95%,>95%,58%
163500,Papakura Kelvin,Counties Manukau,Maori,"1,488","1,350","1,273",687,262,91%,86%,38%
163500,Papakura Kelvin,Counties Manukau,Pacific Peoples,847,Masked,797,544,212,>95%,94%,39%
163600,Papakura Massey Park,Counties Manukau,Maori,692,640,603,366,143,92%,87%,39%
163600,Papakura Massey Park,Counties Manukau,Pacific Peoples,521,484,473,333,131,93%,91%,39%
163700,Rosehill,Counties Manukau,Maori,903,816,787,457,209,90%,87%,46%
163700,Rosehill,Counties Manukau,Pacific Peoples,543,Masked,506,366,166,>95%,93%,45%
163800,Patumahoe,Counties Manukau,Maori,143,Masked,Masked,94,50,>95%,>95%,53%
163800,Patumahoe,Counties Manukau,Pacific Peoples,41,Masked,Masked,26,10,>95%,>95%,38%
163900,Papakura East,Counties Manukau,Maori,580,530,506,289,114,91%,87%,39%
163900,Papakura East,Counties Manukau,Pacific Peoples,645,610,593,401,186,95%,92%,46%
164000,Opaheke,Counties Manukau,Maori,438,414,404,245,125,95%,92%,51%
164000,Opaheke,Counties Manukau,Pacific Peoples,252,238,232,168,83,94%,92%,49%
164100,Papakura Industrial,Counties Manukau,Maori,53,47,45,22,11,89%,85%,50%
164100,Papakura Industrial,Counties Manukau,Pacific Peoples,44,Masked,Masked,24,13,>95%,>95%,54%
164200,Red Hill,Counties Manukau,Maori,691,639,597,344,150,92%,86%,44%
164200,Red Hill,Counties Manukau,Pacific Peoples,421,Masked,392,252,115,>95%,93%,46%
164300,Drury,Counties Manukau,Maori,213,196,190,119,62,92%,89%,52%
164300,Drury,Counties Manukau,Pacific Peoples,95,82,78,51,26,86%,82%,51%
164400,Tamakae,Counties Manukau,Maori,296,278,270,188,100,94%,91%,53%
164400,Tamakae,Counties Manukau,Pacific Peoples,57,Masked,Masked,40,21,>95%,>95%,52%
164500,Hamilton Estate,Counties Manukau,Maori,408,Masked,383,240,112,>95%,94%,47%
164500,Hamilton Estate,Counties Manukau,Pacific Peoples,72,Masked,Masked,46,22,>95%,>95%,48%
164600,Drury Rural,Counties Manukau,Maori,314,294,284,205,103,94%,90%,50%
164600,Drury Rural,Counties Manukau,Pacific Peoples,83,73,71,51,33,88%,86%,65%
164700,Waiuku Central,Counties Manukau,Maori,161,149,138,94,47,93%,86%,50%
164800,Waiuku East,Counties Manukau,Maori,236,Masked,217,144,65,>95%,92%,45%
164800,Waiuku East,Counties Manukau,Pacific Peoples,60,52,52,39,19,87%,87%,49%
164900,Kendallvale,Counties Manukau,Maori,79,Masked,Masked,46,26,>95%,>95%,57%
165000,Puni,Counties Manukau,Maori,151,140,135,99,48,93%,89%,48%
165000,Puni,Counties Manukau,Pacific Peoples,95,Masked,Masked,67,22,>95%,>95%,33%
165100,Ramarama,Counties Manukau,Maori,151,Masked,140,93,58,>95%,93%,62%
165100,Ramarama,Counties Manukau,Pacific Peoples,62,Masked,58,44,28,>95%,94%,64%
165200,Hunua,Counties Manukau,Maori,105,93,93,66,36,89%,89%,55%
165300,Pukekohe North West,Counties Manukau,Maori,934,883,830,482,206,95%,89%,43%
165300,Pukekohe North West,Counties Manukau,Pacific Peoples,478,Masked,Masked,310,109,>95%,>95%,35%
165400,Anselmi Ridge,Counties Manukau,Maori,115,Masked,Masked,83,38,>95%,>95%,46%
165400,Anselmi Ridge,Counties Manukau,Pacific Peoples,64,Masked,Masked,56,36,>95%,>95%,64%
165500,Pukekohe West,Counties Manukau,Maori,"1,121","1,052","1,017",627,247,94%,91%,39%
165500,Pukekohe West,Counties Manukau,Pacific Peoples,501,Masked,Masked,330,115,>95%,>95%,35%
165600,Cape Hill,Counties Manukau,Maori,100,Masked,Masked,69,35,>95%,>95%,51%
165600,Cape Hill,Counties Manukau,Pacific Peoples,48,Masked,Masked,32,21,>95%,>95%,66%
165700,Rosa Birch Park,Counties Manukau,Maori,205,Masked,Masked,147,78,>95%,>95%,53%
165700,Rosa Birch Park,Counties Manukau,Pacific Peoples,53,Masked,Masked,38,21,>95%,>95%,55%
165800,Rooseville Park,Counties Manukau,Maori,309,291,283,211,108,94%,92%,51%
165800,Rooseville Park,Counties Manukau,Pacific Peoples,80,Masked,76,61,29,>95%,95%,48%
165900,Cloverlea (Auckland),Counties Manukau,Maori,154,141,138,92,48,92%,90%,52%
165900,Cloverlea (Auckland),Counties Manukau,Pacific Peoples,59,Masked,Masked,44,27,>95%,>95%,61%
166000,Pukekohe Central,Counties Manukau,Maori,60,Masked,Masked,37,21,>95%,>95%,57%
166100,Pukekohe Hospital,Counties Manukau,Maori,132,Masked,121,82,43,>95%,92%,52%
166100,Pukekohe Hospital,Counties Manukau,Pacific Peoples,49,44,44,28,8,90%,90%,29%
166200,Buckland,Counties Manukau,Maori,112,Masked,Masked,77,41,>95%,>95%,53%
166200,Buckland,Counties Manukau,Pacific Peoples,44,Masked,Masked,32,19,>95%,>95%,59%
166300,Bombay Hills,Counties Manukau,Maori,128,117,113,86,38,91%,88%,44%
166300,Bombay Hills,Counties Manukau,Pacific Peoples,52,48,48,36,16,92%,92%,44%
166400,Ararimu,Counties Manukau,Maori,124,Masked,114,86,53,>95%,92%,62%
166500,Colville,Waikato,Maori,465,380,357,239,146,82%,77%,61%
166700,Coromandel,Waikato,Maori,331,277,270,174,100,84%,82%,57%
166900,Mercury Bay North,Waikato,Maori,114,84,79,56,37,74%,69%,66%
167000,Whitianga North,Waikato,Maori,124,99,94,59,41,80%,76%,69%
167100,Whitianga South,Waikato,Maori,373,307,291,186,101,82%,78%,54%
167100,Whitianga South,Waikato,Pacific Peoples,50,40,39,32,17,80%,78%,53%
167200,Thames Coast,Waikato,Maori,263,238,228,169,105,90%,87%,62%
167400,Mercury Bay South,Waikato,Maori,79,60,56,39,19,76%,71%,49%
167500,Kauaeranga,Waikato,Maori,59,49,45,32,22,83%,76%,69%
167600,Thames North,Waikato,Maori,250,225,213,153,99,90%,85%,65%
167700,Thames Central,Waikato,Maori,175,157,145,94,66,90%,83%,70%
167800,Thames South,Waikato,Maori,573,457,417,272,159,80%,73%,58%
167800,Thames South,Waikato,Pacific Peoples,49,44,42,30,15,90%,86%,50%
168000,Totora-Kopu,Waikato,Maori,114,103,98,74,51,90%,86%,69%
168100,Tairua,Waikato,Maori,101,84,78,51,27,83%,77%,53%
168300,Matatoki-Puriri,Waikato,Maori,123,104,100,68,35,85%,81%,51%
168400,Whangamata Rural,Waikato,Maori,66,61,60,41,17,92%,91%,41%
168500,Whangamata,Waikato,Maori,392,361,345,237,127,92%,88%,54%
168600,Miranda-Pukorokoro,Counties Manukau,Maori,196,175,169,133,85,89%,86%,64%
168700,Hauraki Plains North,Waikato,Maori,129,119,112,61,34,92%,87%,56%
168800,Hauraki Plains East,Waikato,Maori,149,Masked,135,86,59,>95%,91%,69%
168900,Ngatea,Waikato,Maori,149,Masked,Masked,95,55,>95%,>95%,58%
169000,Hauraki Plains South,Waikato,Maori,247,210,195,128,63,85%,79%,49%
169100,Paeroa Rural,Waikato,Maori,298,250,237,148,76,84%,80%,51%
169200,Paeroa,Waikato,Maori,"1,035",933,888,554,314,90%,86%,57%
169200,Paeroa,Waikato,Pacific Peoples,76,70,67,54,28,92%,88%,52%
169300,Waihi Rural,Waikato,Maori,219,175,171,116,46,80%,78%,40%
169400,Waihi North,Waikato,Maori,311,257,241,130,57,83%,77%,44%
169500,Waihi East,Waikato,Maori,205,171,159,84,36,83%,78%,43%
169600,Waihi South,Waikato,Maori,362,286,272,159,63,79%,75%,40%
169700,Aka Aka,Counties Manukau,Maori,239,226,220,157,84,95%,92%,54%
169700,Aka Aka,Counties Manukau,Pacific Peoples,41,37,36,33,14,90%,88%,42%
169800,Mangatangi,Counties Manukau,Maori,157,139,135,91,36,89%,86%,40%
169900,Tuakau Rural,Counties Manukau,Maori,114,105,104,66,29,92%,91%,44%
169900,Tuakau Rural,Counties Manukau,Pacific Peoples,61,Masked,Masked,52,21,>95%,>95%,40%
170000,Tuakau North,Counties Manukau,Maori,644,610,580,368,164,95%,90%,45%
170000,Tuakau North,Counties Manukau,Pacific Peoples,132,Masked,Masked,109,40,>95%,>95%,37%
170100,Onewhero,Counties Manukau,Maori,249,223,212,144,65,90%,85%,45%
170100,Onewhero,Counties Manukau,Pacific Peoples,42,Masked,Masked,28,12,>95%,>95%,43%
170200,Pokeno Rural,Counties Manukau,Maori,184,Masked,Masked,117,58,>95%,>95%,50%
170300,Tuakau South,Counties Manukau,Maori,492,Masked,466,270,125,>95%,95%,46%
170300,Tuakau South,Counties Manukau,Pacific Peoples,116,Masked,Masked,88,38,>95%,>95%,43%
170400,Port Waikato-Waikaretu,Counties Manukau,Maori,223,199,189,130,58,89%,85%,45%
170500,Pokeno,Counties Manukau,Maori,360,Masked,Masked,246,121,>95%,>95%,49%
170500,Pokeno,Counties Manukau,Pacific Peoples,266,Masked,Masked,219,122,>95%,>95%,56%
170600,Pukekawa,Counties Manukau,Maori,155,146,145,110,57,94%,94%,52%
170700,Maramarua,Waikato,Maori,301,278,264,164,72,92%,88%,44%
170700,Maramarua,Waikato,Pacific Peoples,45,Masked,42,28,17,>95%,93%,61%
170800,Rangiriri,Waikato,Maori,234,218,213,146,81,93%,91%,55%
170900,Te Akau,Counties Manukau,Maori,43,Masked,39,26,11,>95%,91%,42%
170900,Te Akau,Waikato,Maori,228,202,196,120,56,89%,86%,47%
171100,Te Kauwhata,Waikato,Maori,273,Masked,249,145,63,>95%,91%,43%
171100,Te Kauwhata,Waikato,Pacific Peoples,53,Masked,Masked,45,28,>95%,>95%,62%
171200,Huntly Rural,Waikato,Maori,442,375,359,235,134,85%,81%,57%
171300,Waerenga,Waikato,Maori,82,71,69,44,27,87%,84%,61%
171400,Huntly West,Waikato,Maori,"1,737","1,509","1,412",829,368,87%,81%,44%
171400,Huntly West,Waikato,Pacific Peoples,117,111,105,74,35,95%,90%,47%
171500,Huntly East,Waikato,Maori,"1,412","1,276","1,223",752,380,90%,87%,51%
171500,Huntly East,Waikato,Pacific Peoples,295,278,270,182,89,94%,92%,49%
171600,Raglan,Waikato,Maori,606,486,472,301,130,80%,78%,43%
171700,Whitikahu,Waikato,Maori,146,136,134,78,41,93%,92%,53%
171800,Te Uku,Waikato,Maori,358,304,294,195,86,85%,82%,44%
171900,Taupiri-Lake Kainui,Waikato,Maori,541,497,477,332,175,92%,88%,53%
172000,Ngaruawahia North,Waikato,Maori,962,879,835,538,258,91%,87%,48%
172100,Ngaruawahia Central,Waikato,Maori,"1,182","1,037",979,605,292,88%,83%,48%
172100,Ngaruawahia Central,Waikato,Pacific Peoples,79,Masked,Masked,50,22,>95%,>95%,44%
172200,Ngaruawahia South,Waikato,Maori,717,655,625,363,182,91%,87%,50%
172300,Kainui-Gordonton,Waikato,Maori,157,140,135,87,40,89%,86%,46%
172400,Te Kowhai,Waikato,Maori,185,Masked,171,126,76,>95%,92%,60%
172500,Whatawhata West,Waikato,Maori,44,38,38,29,15,86%,86%,52%
172600,Horotiu,Waikato,Maori,147,139,132,93,52,95%,90%,56%
172700,Horsham Downs,Waikato,Maori,51,47,40,26,13,92%,78%,50%
172800,Whatawhata East,Waikato,Maori,446,400,389,239,132,90%,87%,55%
172900,Rotokauri ,Waikato,Maori,65,60,60,42,18,92%,92%,43%
173000,Hamilton Park,Waikato,Maori,95,Masked,88,48,27,>95%,93%,56%
173100,Eureka-Tauwhare,Waikato,Maori,120,Masked,108,62,36,>95%,90%,58%
173200,Tamahere North,Waikato,Maori,222,Masked,Masked,149,95,>95%,>95%,64%
173300,Pukemoremore,Waikato,Maori,325,Masked,Masked,195,106,>95%,>95%,54%
173400,Tamahere South,Waikato,Maori,108,98,96,66,44,91%,89%,67%
173500,Tahuna-Mangateparu,Waikato,Maori,109,96,93,55,35,88%,85%,64%
173600,Mangaiti,Waikato,Maori,129,108,95,46,17,84%,74%,37%
173700,Tatuanui,Waikato,Maori,125,Masked,118,71,40,>95%,94%,56%
173800,Tahuroa,Waikato,Maori,162,150,140,85,35,93%,86%,41%
173900,Morrinsville East,Waikato,Maori,382,Masked,353,222,125,>95%,92%,56%
174000,Morrinsville West,Waikato,Maori,516,463,443,261,124,90%,86%,48%
174100,Te Aroha East,Waikato,Maori,403,329,303,163,83,82%,75%,51%
174100,Te Aroha East,Waikato,Pacific Peoples,77,Masked,Masked,43,11,>95%,>95%,26%
174200,Te Aroha West,Waikato,Maori,170,158,152,99,52,93%,89%,53%
174300,Waihou-Manawaru,Waikato,Maori,94,71,69,48,18,76%,73%,38%
174400,Waitoa-Ngarua,Waikato,Maori,116,103,99,61,30,89%,85%,49%
174500,Richmond Downs-Wardville,Waikato,Maori,137,127,122,71,34,93%,89%,48%
174600,Waharoa-Peria,Waikato,Maori,387,346,322,195,75,89%,83%,38%
174700,Okauia,Waikato,Maori,87,70,68,45,22,80%,78%,49%
174800,Hinuera,Waikato,Maori,65,Masked,58,40,15,>95%,89%,38%
174900,Matamata North,Waikato,Maori,334,298,279,165,65,89%,84%,39%
175000,Matamata South,Waikato,Maori,518,490,474,288,153,95%,92%,53%
175000,Matamata South,Waikato,Pacific Peoples,51,Masked,Masked,42,21,>95%,>95%,50%
175100,Te Poi,Waikato,Maori,114,98,94,73,32,86%,82%,44%
175300,Flagstaff North,Waikato,Maori,205,190,183,125,66,93%,89%,53%
175300,Flagstaff North,Waikato,Pacific Peoples,68,Masked,Masked,61,35,>95%,>95%,57%
175400,Rotokauri-Waiwhakareke,Waikato,Maori,107,Masked,101,76,39,>95%,94%,51%
175500,Flagstaff South,Waikato,Maori,151,Masked,Masked,100,58,>95%,>95%,58%
175500,Flagstaff South,Waikato,Pacific Peoples,43,Masked,Masked,35,23,>95%,>95%,66%
175600,Rototuna North,Waikato,Maori,117,105,101,60,26,90%,86%,43%
175600,Rototuna North,Waikato,Pacific Peoples,42,Masked,Masked,31,16,>95%,>95%,52%
175700,Pukete West,Waikato,Maori,346,310,298,167,75,90%,86%,45%
175700,Pukete West,Waikato,Pacific Peoples,75,Masked,Masked,52,24,>95%,>95%,46%
175800,Flagstaff East,Waikato,Maori,305,279,271,176,93,91%,89%,53%
175800,Flagstaff East,Waikato,Pacific Peoples,63,Masked,Masked,47,29,>95%,>95%,62%
175900,Rototuna Central,Waikato,Maori,335,299,288,184,99,89%,86%,54%
175900,Rototuna Central,Waikato,Pacific Peoples,109,101,99,71,44,93%,91%,62%
176000,Pukete East,Waikato,Maori,243,225,216,137,69,93%,89%,50%
176000,Pukete East,Waikato,Pacific Peoples,44,Masked,Masked,34,14,>95%,>95%,41%
176100,Te Manatu,Waikato,Maori,329,Masked,303,188,99,>95%,92%,53%
176100,Te Manatu,Waikato,Pacific Peoples,82,67,65,50,29,82%,79%,58%
176200,Rototuna South,Waikato,Maori,272,Masked,Masked,187,130,>95%,>95%,70%
176200,Rototuna South,Waikato,Pacific Peoples,77,73,71,52,35,95%,92%,67%
176400,Saint Andrews West,Waikato,Maori,649,577,539,332,142,89%,83%,43%
176400,Saint Andrews West,Waikato,Pacific Peoples,115,Masked,Masked,75,25,>95%,>95%,33%
176500,Saint Andrews East,Waikato,Maori,277,244,238,142,72,88%,86%,51%
176500,Saint Andrews East,Waikato,Pacific Peoples,47,42,41,34,18,89%,87%,53%
176600,Queenwood (Hamilton City),Waikato,Maori,200,Masked,Masked,142,68,>95%,>95%,48%
176600,Queenwood (Hamilton City),Waikato,Pacific Peoples,51,38,36,21,12,75%,71%,57%
176700,St James,Waikato,Maori,108,92,88,54,29,85%,81%,54%
176800,Crawshaw,Waikato,Maori,"1,069",950,891,479,189,89%,83%,39%
176800,Crawshaw,Waikato,Pacific Peoples,175,Masked,166,120,56,>95%,95%,47%
176900,Huntington,Waikato,Maori,151,Masked,140,101,54,>95%,93%,53%
177000,Western Heights (Hamilton City),Waikato,Maori,398,372,362,252,134,93%,91%,53%
177000,Western Heights (Hamilton City),Waikato,Pacific Peoples,114,Masked,Masked,91,53,>95%,>95%,58%
177100,Nawton West,Waikato,Maori,733,Masked,674,405,193,>95%,92%,48%
177100,Nawton West,Waikato,Pacific Peoples,184,172,172,121,64,93%,93%,53%
177200,Nawton East,Waikato,Maori,"1,193","1,103","1,044",627,278,92%,88%,44%
177200,Nawton East,Waikato,Pacific Peoples,229,208,201,146,58,91%,88%,40%
177300,Chartwell,Waikato,Maori,597,536,512,300,130,90%,86%,43%
177300,Chartwell,Waikato,Pacific Peoples,134,127,124,82,27,95%,93%,33%
177400,Forest Lake (Hamilton City),Waikato,Maori,432,385,376,243,126,89%,87%,52%
177400,Forest Lake (Hamilton City),Waikato,Pacific Peoples,67,Masked,Masked,50,28,>95%,>95%,56%
177500,Chedworth,Waikato,Maori,163,144,134,90,47,88%,82%,52%
177500,Chedworth,Waikato,Pacific Peoples,44,Masked,38,25,13,>95%,86%,52%
177600,Beerescourt,Waikato,Maori,278,257,248,172,85,92%,89%,49%
177600,Beerescourt,Waikato,Pacific Peoples,65,Masked,61,39,25,>95%,94%,64%
177700,Miropiko,Waikato,Maori,328,Masked,309,213,110,>95%,94%,52%
177700,Miropiko,Waikato,Pacific Peoples,75,69,69,56,25,92%,92%,45%
177800,Porritt,Waikato,Maori,572,492,466,260,114,86%,81%,44%
177800,Porritt,Waikato,Pacific Peoples,153,142,138,94,43,93%,90%,46%
177900,Dinsdale North,Waikato,Maori,964,888,860,539,241,92%,89%,45%
177900,Dinsdale North,Waikato,Pacific Peoples,167,157,155,114,53,94%,93%,46%
178000,Maeroa,Waikato,Maori,779,701,671,424,207,90%,86%,49%
178000,Maeroa,Waikato,Pacific Peoples,152,Masked,Masked,112,48,>95%,>95%,43%
178100,Dinsdale South,Waikato,Maori,750,704,672,437,220,94%,90%,50%
178100,Dinsdale South,Waikato,Pacific Peoples,108,Masked,Masked,76,32,>95%,>95%,42%
178200,Fairfield (Hamilton City),Waikato,Maori,"1,262","1,111","1,035",621,314,88%,82%,51%
178200,Fairfield (Hamilton City),Waikato,Pacific Peoples,309,290,277,182,89,94%,90%,49%
178300,Whitiora,Waikato,Maori,474,421,394,254,115,89%,83%,45%
178300,Whitiora,Waikato,Pacific Peoples,97,Masked,Masked,77,36,>95%,>95%,47%
178400,Enderley North,Waikato,Maori,877,750,696,386,169,86%,79%,44%
178400,Enderley North,Waikato,Pacific Peoples,223,203,198,135,56,91%,89%,41%
178500,Fairview Downs,Waikato,Maori,677,642,610,364,168,95%,90%,46%
178500,Fairview Downs,Waikato,Pacific Peoples,198,Masked,Masked,143,63,>95%,>95%,44%
178600,Temple View,Waikato,Maori,612,575,564,401,188,94%,92%,47%
178600,Temple View,Waikato,Pacific Peoples,101,88,88,67,28,87%,87%,42%
178700,Swarbrick,Waikato,Maori,645,566,542,366,186,88%,84%,51%
178700,Swarbrick,Waikato,Pacific Peoples,124,113,109,78,42,91%,88%,54%
178800,Kahikatea,Waikato,Maori,874,792,745,433,186,91%,85%,43%
178800,Kahikatea,Waikato,Pacific Peoples,199,187,181,127,65,94%,91%,51%
178900,Frankton Junction ,Waikato,Maori,144,128,119,73,36,89%,83%,49%
178900,Frankton Junction ,Waikato,Pacific Peoples,55,Masked,Masked,35,13,>95%,>95%,37%
179000,Kirikiriroa,Waikato,Maori,131,108,102,55,26,82%,78%,47%
179100,Enderley South,Waikato,Maori,897,819,772,433,196,91%,86%,45%
179100,Enderley South,Waikato,Pacific Peoples,202,Masked,183,130,50,>95%,91%,38%
179200,Ruakura,Waikato,Maori,209,Masked,Masked,147,41,>95%,>95%,28%
179200,Ruakura,Waikato,Pacific Peoples,81,Masked,Masked,65,40,>95%,>95%,62%
179300,Claudelands,Waikato,Maori,461,Masked,433,301,155,>95%,94%,51%
179300,Claudelands,Waikato,Pacific Peoples,97,79,77,53,26,81%,79%,49%
179400,Hamilton Central,Waikato,Maori,136,117,110,68,32,86%,81%,47%
179500,Hamilton Lake,Waikato,Maori,452,406,392,283,169,90%,87%,60%
179500,Hamilton Lake,Waikato,Pacific Peoples,120,Masked,Masked,92,52,>95%,>95%,57%
179600,Peachgrove,Waikato,Maori,459,Masked,424,274,146,>95%,92%,53%
