SA2 Code 2018,SA2 2018,DHB of residence,Ethnicity,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
158600,Ormiston East,Counties Manukau,Maori,99,87,84,66,25,88%,85%,38%
158600,Ormiston East,Counties Manukau,Pacific Peoples,323,Masked,Masked,258,135,>95%,>95%,52%
158700,Clendon Park North,Counties Manukau,Maori,775,684,646,341,120,88%,83%,35%
158700,Clendon Park North,Counties Manukau,Pacific Peoples,"1,364","1,251","1,208",829,288,92%,89%,35%
158800,Burbank,Counties Manukau,Maori,941,824,761,419,161,88%,81%,38%
158800,Burbank,Counties Manukau,Pacific Peoples,"1,660","1,553","1,497",1003,289,94%,90%,29%
158900,Tuscany Heights,Counties Manukau,Maori,66,Masked,Masked,40,23,>95%,>95%,57%
158900,Tuscany Heights,Counties Manukau,Pacific Peoples,101,91,91,74,43,90%,90%,58%
159000,Totara Heights,Counties Manukau,Maori,295,259,249,167,86,88%,84%,51%
159000,Totara Heights,Counties Manukau,Pacific Peoples,586,Masked,550,424,196,>95%,94%,46%
159100,Homai East,Counties Manukau,Maori,480,409,381,221,98,85%,79%,44%
159100,Homai East,Counties Manukau,Pacific Peoples,"1,003",906,883,647,242,90%,88%,37%
159200,Homai West,Counties Manukau,Maori,"1,070",917,849,441,145,86%,79%,33%
159200,Homai West,Counties Manukau,Pacific Peoples,"1,764","1,616","1,564",1071,386,92%,89%,36%
159300,The Gardens (Auckland),Counties Manukau,Maori,257,Masked,242,164,80,>95%,94%,49%
159300,The Gardens (Auckland),Counties Manukau,Pacific Peoples,441,404,401,299,171,92%,91%,57%
159400,Clarks Beach,Counties Manukau,Maori,142,Masked,Masked,100,57,>95%,>95%,57%
159400,Clarks Beach,Counties Manukau,Pacific Peoples,52,Masked,Masked,42,17,>95%,>95%,40%
159500,Clendon Park West,Counties Manukau,Maori,614,547,514,275,86,89%,84%,31%
159500,Clendon Park West,Counties Manukau,Pacific Peoples,"1,312",Masked,"1,214",820,283,>95%,93%,35%
159600,Hillpark North,Counties Manukau,Maori,251,226,222,162,75,90%,88%,46%
159600,Hillpark North,Counties Manukau,Pacific Peoples,436,Masked,404,285,116,>95%,93%,41%
159700,Clendon Park East,Counties Manukau,Maori,369,329,307,141,45,89%,83%,32%
159700,Clendon Park East,Counties Manukau,Pacific Peoples,"1,024",Masked,952,645,210,>95%,93%,33%
159800,Karaka Creek,Counties Manukau,Maori,65,Masked,Masked,50,26,>95%,>95%,52%
159900,Rowandale West,Counties Manukau,Maori,797,708,664,339,122,89%,83%,36%
159900,Rowandale West,Counties Manukau,Pacific Peoples,"1,482","1,384","1,337",900,322,93%,90%,36%
160000,Rowandale East,Counties Manukau,Maori,843,754,704,390,159,89%,84%,41%
160000,Rowandale East,Counties Manukau,Pacific Peoples,"1,394","1,313","1,279",866,309,94%,92%,36%
160100,Manurewa Central,Counties Manukau,Maori,519,462,438,265,124,89%,84%,47%
160100,Manurewa Central,Counties Manukau,Pacific Peoples,946,889,860,617,251,94%,91%,41%
160200,Weymouth North,Counties Manukau,Maori,"1,026",939,884,484,186,92%,86%,38%
160200,Weymouth North,Counties Manukau,Pacific Peoples,"1,693","1,601","1,560",1080,405,95%,92%,38%
160300,Hillpark South,Counties Manukau,Maori,383,349,334,237,126,91%,87%,53%
160300,Hillpark South,Counties Manukau,Pacific Peoples,537,491,483,341,157,91%,90%,46%
160400,Alfriston,Counties Manukau,Maori,325,266,258,167,83,82%,79%,50%
160400,Alfriston,Counties Manukau,Pacific Peoples,561,518,509,381,173,92%,91%,45%
160500,Weymouth East,Counties Manukau,Maori,705,605,578,296,114,86%,82%,39%
160500,Weymouth East,Counties Manukau,Pacific Peoples,"1,367","1,261","1,229",836,295,92%,90%,35%
160600,Leabank,Counties Manukau,Maori,936,826,769,437,193,88%,82%,44%
160600,Leabank,Counties Manukau,Pacific Peoples,"1,435","1,327","1,283",855,298,92%,89%,35%
160700,Weymouth South,Counties Manukau,Maori,788,685,644,399,175,87%,82%,44%
160700,Weymouth South,Counties Manukau,Pacific Peoples,"1,108","1,002",984,644,240,90%,89%,37%
160800,Manurewa East,Counties Manukau,Maori,622,531,490,293,107,85%,79%,37%
160800,Manurewa East,Counties Manukau,Pacific Peoples,893,Masked,834,549,197,>95%,93%,36%
160900,Manurewa South,Counties Manukau,Maori,847,756,719,436,177,89%,85%,41%
160900,Manurewa South,Counties Manukau,Pacific Peoples,"1,198","1,117","1,088",737,287,93%,91%,39%
161000,Randwick Park East,Counties Manukau,Maori,321,290,276,162,60,90%,86%,37%
161000,Randwick Park East,Counties Manukau,Pacific Peoples,533,499,491,353,154,94%,92%,44%
161100,Wattle Downs West,Counties Manukau,Maori,424,395,380,244,117,93%,90%,48%
161100,Wattle Downs West,Counties Manukau,Pacific Peoples,392,Masked,Masked,267,130,>95%,>95%,49%
161200,Wattle Downs North,Counties Manukau,Maori,673,576,540,285,114,86%,80%,40%
161200,Wattle Downs North,Counties Manukau,Pacific Peoples,824,759,729,475,171,92%,88%,36%
161300,Randwick Park West,Counties Manukau,Maori,843,730,678,353,110,87%,80%,31%
161300,Randwick Park West,Counties Manukau,Pacific Peoples,"1,218","1,108","1,087",739,251,91%,89%,34%
161400,Kingseat-Karaka,Counties Manukau,Maori,299,269,257,177,81,90%,86%,46%
161400,Kingseat-Karaka,Counties Manukau,Pacific Peoples,73,Masked,Masked,55,22,>95%,>95%,40%
161500,Wattle Downs East,Counties Manukau,Maori,326,308,303,206,101,94%,93%,49%
161500,Wattle Downs East,Counties Manukau,Pacific Peoples,288,273,270,207,109,95%,94%,53%
161600,Takanini North,Counties Manukau,Maori,458,403,374,203,81,88%,82%,40%
161600,Takanini North,Counties Manukau,Pacific Peoples,369,332,318,196,59,90%,86%,30%
161800,Conifer Grove West,Counties Manukau,Maori,253,Masked,Masked,177,92,>95%,>95%,52%
161800,Conifer Grove West,Counties Manukau,Pacific Peoples,184,170,165,136,65,92%,90%,48%
161900,Conifer Grove East,Counties Manukau,Maori,438,384,366,251,118,88%,84%,47%
161900,Conifer Grove East,Counties Manukau,Pacific Peoples,362,313,296,197,73,86%,82%,37%
162000,Takanini West,Counties Manukau,Maori,521,471,444,246,119,90%,85%,48%
162000,Takanini West,Counties Manukau,Pacific Peoples,482,457,440,277,110,95%,91%,40%
162100,Takanini South,Counties Manukau,Maori,450,Masked,423,254,108,>95%,94%,43%
162100,Takanini South,Counties Manukau,Pacific Peoples,651,Masked,Masked,478,217,>95%,>95%,45%
162200,Takanini Central,Counties Manukau,Maori,94,89,87,66,37,95%,93%,56%
162200,Takanini Central,Counties Manukau,Pacific Peoples,114,Masked,Masked,96,62,>95%,>95%,65%
162300,Ardmore,Counties Manukau,Maori,175,154,146,101,47,88%,83%,47%
162300,Ardmore,Counties Manukau,Pacific Peoples,46,Masked,42,31,11,>95%,91%,35%
162400,Glenbrook,Counties Manukau,Maori,183,160,158,105,46,87%,86%,44%
162400,Glenbrook,Counties Manukau,Pacific Peoples,99,Masked,91,61,33,>95%,92%,54%
162500,Hingaia,Counties Manukau,Maori,130,Masked,Masked,90,31,>95%,>95%,34%
162500,Hingaia,Counties Manukau,Pacific Peoples,103,Masked,Masked,70,41,>95%,>95%,59%
162600,Takanini South East,Counties Manukau,Maori,454,397,376,218,80,87%,83%,37%
162600,Takanini South East,Counties Manukau,Pacific Peoples,390,Masked,Masked,256,71,>95%,>95%,28%
162700,Kawakawa Bay-Orere,Counties Manukau,Maori,203,Masked,187,140,69,>95%,92%,49%
162800,Papakura West,Counties Manukau,Maori,317,279,270,190,98,88%,85%,52%
162800,Papakura West,Counties Manukau,Pacific Peoples,187,176,170,118,48,94%,91%,41%
162900,Clevedon,Counties Manukau,Maori,68,Masked,Masked,48,25,>95%,>95%,52%
163000,Papakura North,Counties Manukau,Maori,920,816,765,434,168,89%,83%,39%
163000,Papakura North,Counties Manukau,Pacific Peoples,519,488,477,325,140,94%,92%,43%
163100,Pahurehure,Counties Manukau,Maori,399,374,365,230,104,94%,91%,45%
163100,Pahurehure,Counties Manukau,Pacific Peoples,217,Masked,Masked,146,81,>95%,>95%,55%
163200,Papakura Central,Counties Manukau,Maori,709,648,619,391,184,91%,87%,47%
163200,Papakura Central,Counties Manukau,Pacific Peoples,371,338,326,221,76,91%,88%,34%
163300,Papakura North East,Counties Manukau,Maori,608,Masked,561,327,126,>95%,92%,39%
163300,Papakura North East,Counties Manukau,Pacific Peoples,520,Masked,Masked,362,145,>95%,>95%,40%
163400,Karaka Lakes,Counties Manukau,Maori,135,Masked,Masked,93,39,>95%,>95%,42%
163400,Karaka Lakes,Counties Manukau,Pacific Peoples,128,Masked,Masked,90,44,>95%,>95%,49%
163500,Papakura Kelvin,Counties Manukau,Maori,"1,486","1,341","1,249",626,212,90%,84%,34%
163500,Papakura Kelvin,Counties Manukau,Pacific Peoples,851,Masked,801,530,164,>95%,94%,31%
163600,Papakura Massey Park,Counties Manukau,Maori,687,628,592,335,113,91%,86%,34%
163600,Papakura Massey Park,Counties Manukau,Pacific Peoples,521,484,469,321,92,93%,90%,29%
163700,Rosehill,Counties Manukau,Maori,902,815,774,422,178,90%,86%,42%
163700,Rosehill,Counties Manukau,Pacific Peoples,544,Masked,507,338,138,>95%,93%,41%
163800,Patumahoe,Counties Manukau,Maori,144,Masked,136,90,46,>95%,94%,51%
163800,Patumahoe,Counties Manukau,Pacific Peoples,41,Masked,Masked,26,9,>95%,>95%,35%
163900,Papakura East,Counties Manukau,Maori,585,531,507,265,94,91%,87%,35%
163900,Papakura East,Counties Manukau,Pacific Peoples,649,616,597,378,144,95%,92%,38%
164000,Opaheke,Counties Manukau,Maori,442,413,403,221,103,93%,91%,47%
164000,Opaheke,Counties Manukau,Pacific Peoples,250,234,226,162,65,94%,90%,40%
164100,Papakura Industrial,Counties Manukau,Maori,54,48,46,23,11,89%,85%,48%
164100,Papakura Industrial,Counties Manukau,Pacific Peoples,44,Masked,Masked,24,13,>95%,>95%,54%
164200,Red Hill,Counties Manukau,Maori,690,634,589,309,133,92%,85%,43%
164200,Red Hill,Counties Manukau,Pacific Peoples,417,Masked,385,237,101,>95%,92%,43%
164300,Drury,Counties Manukau,Maori,213,193,186,112,48,91%,87%,43%
164300,Drury,Counties Manukau,Pacific Peoples,94,81,77,48,20,86%,82%,42%
164400,Tamakae,Counties Manukau,Maori,300,280,270,180,78,93%,90%,43%
164400,Tamakae,Counties Manukau,Pacific Peoples,58,Masked,Masked,41,19,>95%,>95%,46%
164500,Hamilton Estate,Counties Manukau,Maori,405,Masked,379,231,96,>95%,94%,42%
164500,Hamilton Estate,Counties Manukau,Pacific Peoples,73,Masked,Masked,47,19,>95%,>95%,40%
164600,Drury Rural,Counties Manukau,Maori,315,295,283,192,93,94%,90%,48%
164600,Drury Rural,Counties Manukau,Pacific Peoples,83,71,70,47,27,86%,84%,57%
164700,Waiuku Central,Counties Manukau,Maori,159,148,137,92,41,93%,86%,45%
164800,Waiuku East,Counties Manukau,Maori,237,225,216,136,56,95%,91%,41%
164800,Waiuku East,Counties Manukau,Pacific Peoples,59,51,51,38,17,86%,86%,45%
164900,Kendallvale,Counties Manukau,Maori,79,Masked,74,45,21,>95%,94%,47%
165000,Puni,Counties Manukau,Maori,152,140,134,94,39,92%,88%,41%
165000,Puni,Counties Manukau,Pacific Peoples,95,Masked,Masked,65,19,>95%,>95%,29%
165100,Ramarama,Counties Manukau,Maori,149,141,137,88,51,95%,92%,58%
165100,Ramarama,Counties Manukau,Pacific Peoples,61,Masked,Masked,43,26,>95%,>95%,60%
165200,Hunua,Counties Manukau,Maori,103,92,92,65,28,89%,89%,43%
165300,Pukekohe North West,Counties Manukau,Maori,933,873,817,445,154,94%,88%,35%
165300,Pukekohe North West,Counties Manukau,Pacific Peoples,479,Masked,Masked,295,82,>95%,>95%,28%
165400,Anselmi Ridge,Counties Manukau,Maori,115,Masked,Masked,79,30,>95%,>95%,38%
165400,Anselmi Ridge,Counties Manukau,Pacific Peoples,64,Masked,Masked,56,33,>95%,>95%,59%
165500,Pukekohe West,Counties Manukau,Maori,"1,121","1,049","1,009",574,195,94%,90%,34%
165500,Pukekohe West,Counties Manukau,Pacific Peoples,498,Masked,Masked,304,80,>95%,>95%,26%
165600,Cape Hill,Counties Manukau,Maori,100,Masked,Masked,67,29,>95%,>95%,43%
165600,Cape Hill,Counties Manukau,Pacific Peoples,47,Masked,Masked,32,18,>95%,>95%,56%
165700,Rosa Birch Park,Counties Manukau,Maori,206,Masked,Masked,145,70,>95%,>95%,48%
165700,Rosa Birch Park,Counties Manukau,Pacific Peoples,54,Masked,Masked,38,17,>95%,>95%,45%
165800,Rooseville Park,Counties Manukau,Maori,308,288,280,198,96,94%,91%,48%
165800,Rooseville Park,Counties Manukau,Pacific Peoples,81,Masked,75,58,22,>95%,93%,38%
165900,Cloverlea (Auckland),Counties Manukau,Maori,154,141,138,90,42,92%,90%,47%
165900,Cloverlea (Auckland),Counties Manukau,Pacific Peoples,58,Masked,Masked,38,23,>95%,>95%,61%
166000,Pukekohe Central,Counties Manukau,Maori,61,Masked,Masked,34,15,>95%,>95%,44%
166100,Pukekohe Hospital,Counties Manukau,Maori,133,Masked,122,78,38,>95%,92%,49%
166100,Pukekohe Hospital,Counties Manukau,Pacific Peoples,48,44,43,25,7,92%,90%,28%
166200,Buckland,Counties Manukau,Maori,111,Masked,Masked,74,38,>95%,>95%,51%
166200,Buckland,Counties Manukau,Pacific Peoples,42,Masked,Masked,29,12,>95%,>95%,41%
166300,Bombay Hills,Counties Manukau,Maori,128,116,112,83,37,91%,88%,45%
166300,Bombay Hills,Counties Manukau,Pacific Peoples,53,49,49,36,15,92%,92%,42%
166400,Ararimu,Counties Manukau,Maori,125,118,114,82,46,94%,91%,56%
166500,Colville,Waikato,Maori,468,378,358,230,114,81%,76%,50%
166700,Coromandel,Waikato,Maori,330,275,266,162,87,83%,81%,54%
166900,Mercury Bay North,Waikato,Maori,114,82,75,51,27,72%,66%,53%
167000,Whitianga North,Waikato,Maori,123,99,93,57,34,80%,76%,60%
167100,Whitianga South,Waikato,Maori,372,303,285,170,78,81%,77%,46%
167100,Whitianga South,Waikato,Pacific Peoples,50,40,39,29,17,80%,78%,59%
167200,Thames Coast,Waikato,Maori,264,236,226,159,84,89%,86%,53%
167400,Mercury Bay South,Waikato,Maori,79,59,54,36,18,75%,68%,50%
167500,Kauaeranga,Waikato,Maori,59,46,44,31,16,78%,75%,52%
167600,Thames North,Waikato,Maori,250,221,209,146,80,88%,84%,55%
167700,Thames Central,Waikato,Maori,175,155,141,90,58,89%,81%,64%
167800,Thames South,Waikato,Maori,570,451,409,262,118,79%,72%,45%
167800,Thames South,Waikato,Pacific Peoples,49,44,42,30,14,90%,86%,47%
168000,Totora-Kopu,Waikato,Maori,114,103,98,75,44,90%,86%,59%
168100,Tairua,Waikato,Maori,101,83,77,49,23,82%,76%,47%
168300,Matatoki-Puriri,Waikato,Maori,122,102,98,64,25,84%,80%,39%
168400,Whangamata Rural,Waikato,Maori,66,61,58,38,15,92%,88%,39%
168500,Whangamata,Waikato,Maori,393,359,342,227,104,91%,87%,46%
168600,Miranda-Pukorokoro,Counties Manukau,Maori,192,170,163,120,68,89%,85%,57%
168700,Hauraki Plains North,Waikato,Maori,128,115,111,56,20,90%,87%,36%
168800,Hauraki Plains East,Waikato,Maori,149,Masked,132,85,53,>95%,89%,62%
168900,Ngatea,Waikato,Maori,149,Masked,Masked,86,43,>95%,>95%,50%
169000,Hauraki Plains South,Waikato,Maori,244,206,192,118,44,84%,79%,37%
169100,Paeroa Rural,Waikato,Maori,297,248,236,138,47,84%,79%,34%
169200,Paeroa,Waikato,Maori,"1,039",927,877,531,247,89%,84%,47%
169200,Paeroa,Waikato,Pacific Peoples,76,69,66,52,23,91%,87%,44%
169300,Waihi Rural,Waikato,Maori,219,174,170,103,33,79%,78%,32%
169400,Waihi North,Waikato,Maori,312,256,236,119,46,82%,76%,39%
169500,Waihi East,Waikato,Maori,206,171,156,79,35,83%,76%,44%
169600,Waihi South,Waikato,Maori,362,284,269,140,52,78%,74%,37%
169700,Aka Aka,Counties Manukau,Maori,239,227,221,151,76,95%,92%,50%
169700,Aka Aka,Counties Manukau,Pacific Peoples,41,37,36,30,10,90%,88%,33%
169800,Mangatangi,Counties Manukau,Maori,156,137,133,88,34,88%,85%,39%
169900,Tuakau Rural,Counties Manukau,Maori,113,103,102,63,23,91%,90%,37%
169900,Tuakau Rural,Counties Manukau,Pacific Peoples,61,Masked,Masked,50,11,>95%,>95%,22%
170000,Tuakau North,Counties Manukau,Maori,648,611,580,338,135,94%,90%,40%
170000,Tuakau North,Counties Manukau,Pacific Peoples,131,Masked,Masked,103,33,>95%,>95%,32%
170100,Onewhero,Counties Manukau,Maori,250,223,213,139,60,89%,85%,43%
170100,Onewhero,Counties Manukau,Pacific Peoples,42,Masked,Masked,28,9,>95%,>95%,32%
170200,Pokeno Rural,Counties Manukau,Maori,183,Masked,Masked,112,45,>95%,>95%,40%
170300,Tuakau South,Counties Manukau,Maori,486,Masked,458,253,90,>95%,94%,36%
170300,Tuakau South,Counties Manukau,Pacific Peoples,114,Masked,Masked,80,30,>95%,>95%,38%
170400,Port Waikato-Waikaretu,Counties Manukau,Maori,220,193,184,121,44,88%,84%,36%
170500,Pokeno,Counties Manukau,Maori,362,Masked,Masked,238,104,>95%,>95%,44%
170500,Pokeno,Counties Manukau,Pacific Peoples,265,Masked,Masked,212,104,>95%,>95%,49%
170600,Pukekawa,Counties Manukau,Maori,155,145,144,105,48,94%,93%,46%
170700,Maramarua,Waikato,Maori,302,273,258,154,57,90%,85%,37%
170700,Maramarua,Waikato,Pacific Peoples,45,Masked,42,27,15,>95%,93%,56%
170800,Rangiriri,Waikato,Maori,232,215,211,135,62,93%,91%,46%
170900,Te Akau,Counties Manukau,Maori,43,Masked,38,25,10,>95%,88%,40%
170900,Te Akau,Waikato,Maori,230,204,197,118,48,89%,86%,41%
171100,Te Kauwhata,Waikato,Maori,273,Masked,246,135,47,>95%,90%,35%
171100,Te Kauwhata,Waikato,Pacific Peoples,54,Masked,Masked,44,22,>95%,>95%,50%
171200,Huntly Rural,Waikato,Maori,443,375,358,226,111,85%,81%,49%
171300,Waerenga,Waikato,Maori,82,72,68,43,22,88%,83%,51%
171400,Huntly West,Waikato,Maori,"1,738","1,494","1,389",776,295,86%,80%,38%
171400,Huntly West,Waikato,Pacific Peoples,118,111,105,69,30,94%,89%,43%
171500,Huntly East,Waikato,Maori,"1,413","1,258","1,202",699,292,89%,85%,42%
171500,Huntly East,Waikato,Pacific Peoples,294,275,267,175,71,94%,91%,41%
171600,Raglan,Waikato,Maori,607,485,470,283,106,80%,77%,37%
171700,Whitikahu,Waikato,Maori,147,136,130,69,31,93%,88%,45%
171800,Te Uku,Waikato,Maori,360,306,293,186,69,85%,81%,37%
171900,Taupiri-Lake Kainui,Waikato,Maori,539,493,474,321,143,91%,88%,45%
172000,Ngaruawahia North,Waikato,Maori,964,878,831,518,225,91%,86%,43%
172100,Ngaruawahia Central,Waikato,Maori,"1,183","1,025",969,584,246,87%,82%,42%
172100,Ngaruawahia Central,Waikato,Pacific Peoples,79,Masked,Masked,49,20,>95%,>95%,41%
172200,Ngaruawahia South,Waikato,Maori,717,651,615,334,156,91%,86%,47%
172300,Kainui-Gordonton,Waikato,Maori,156,139,132,83,36,89%,85%,43%
172400,Te Kowhai,Waikato,Maori,184,173,167,119,60,94%,91%,50%
172500,Whatawhata West,Waikato,Maori,43,37,37,25,11,86%,86%,44%
172600,Horotiu,Waikato,Maori,146,138,130,91,42,95%,89%,46%
172700,Horsham Downs,Waikato,Maori,47,Masked,39,25,11,>95%,83%,44%
172800,Whatawhata East,Waikato,Maori,445,398,383,219,113,89%,86%,52%
172900,Rotokauri ,Waikato,Maori,64,58,58,39,14,91%,91%,36%
173000,Hamilton Park,Waikato,Maori,94,Masked,87,46,20,>95%,93%,43%
173100,Eureka-Tauwhare,Waikato,Maori,121,114,108,60,32,94%,89%,53%
173200,Tamahere North,Waikato,Maori,220,Masked,Masked,144,84,>95%,>95%,58%
173300,Pukemoremore,Waikato,Maori,325,Masked,Masked,188,81,>95%,>95%,43%
173400,Tamahere South,Waikato,Maori,106,95,93,63,40,90%,88%,63%
173500,Tahuna-Mangateparu,Waikato,Maori,110,97,93,53,27,88%,85%,51%
173600,Mangaiti,Waikato,Maori,131,108,93,42,16,82%,71%,38%
173700,Tatuanui,Waikato,Maori,124,Masked,117,64,36,>95%,94%,56%
173800,Tahuroa,Waikato,Maori,159,145,135,82,27,91%,85%,33%
173900,Morrinsville East,Waikato,Maori,382,Masked,350,214,108,>95%,92%,50%
174000,Morrinsville West,Waikato,Maori,515,461,436,244,97,90%,85%,40%
174100,Te Aroha East,Waikato,Maori,399,320,294,157,70,80%,74%,45%
174100,Te Aroha East,Waikato,Pacific Peoples,77,Masked,Masked,41,11,>95%,>95%,27%
174200,Te Aroha West,Waikato,Maori,171,159,152,95,46,93%,89%,48%
174300,Waihou-Manawaru,Waikato,Maori,92,70,68,43,15,76%,74%,35%
174400,Waitoa-Ngarua,Waikato,Maori,116,102,99,54,23,88%,85%,43%
174500,Richmond Downs-Wardville,Waikato,Maori,137,127,121,70,28,93%,88%,40%
174600,Waharoa-Peria,Waikato,Maori,389,347,321,177,62,89%,83%,35%
174700,Okauia,Waikato,Maori,86,67,64,39,18,78%,74%,46%
174800,Hinuera,Waikato,Maori,66,62,59,37,15,94%,89%,41%
174900,Matamata North,Waikato,Maori,332,294,276,153,51,89%,83%,33%
175000,Matamata South,Waikato,Maori,518,488,471,274,127,94%,91%,46%
175000,Matamata South,Waikato,Pacific Peoples,51,Masked,Masked,40,17,>95%,>95%,42%
175100,Te Poi,Waikato,Maori,114,98,94,72,23,86%,82%,32%
175300,Flagstaff North,Waikato,Maori,207,192,185,120,53,93%,89%,44%
175300,Flagstaff North,Waikato,Pacific Peoples,67,Masked,Masked,58,27,>95%,>95%,47%
175400,Rotokauri-Waiwhakareke,Waikato,Maori,107,Masked,101,72,36,>95%,94%,50%
175500,Flagstaff South,Waikato,Maori,151,Masked,Masked,97,51,>95%,>95%,53%
175500,Flagstaff South,Waikato,Pacific Peoples,43,Masked,Masked,34,19,>95%,>95%,56%
175600,Rototuna North,Waikato,Maori,116,104,100,54,22,90%,86%,41%
175700,Pukete West,Waikato,Maori,345,306,292,154,64,89%,85%,42%
175700,Pukete West,Waikato,Pacific Peoples,75,Masked,Masked,51,21,>95%,>95%,41%
175800,Flagstaff East,Waikato,Maori,303,276,267,164,80,91%,88%,49%
175800,Flagstaff East,Waikato,Pacific Peoples,61,Masked,Masked,46,25,>95%,>95%,54%
175900,Rototuna Central,Waikato,Maori,335,298,286,175,85,89%,85%,49%
175900,Rototuna Central,Waikato,Pacific Peoples,109,101,99,66,39,93%,91%,59%
176000,Pukete East,Waikato,Maori,241,221,209,128,60,92%,87%,47%
176000,Pukete East,Waikato,Pacific Peoples,44,Masked,Masked,31,9,>95%,>95%,29%
