Week ending,Group,DHB of residence,Dose number,# doses administered
2021-09-19,Group 1,Waikato,2,15
2021-09-19,Group 2,Auckland Metro,1,8330
2021-09-19,Group 2,Auckland Metro,2,9019
2021-09-19,Group 2,Bay of Plenty,1,745
2021-09-19,Group 2,Bay of Plenty,2,378
2021-09-19,Group 2,Canterbury,1,2384
2021-09-19,Group 2,Canterbury,2,1762
2021-09-19,Group 2,Capital & Coast and Hutt Valley,1,1019
2021-09-19,Group 2,Capital & Coast and Hutt Valley,2,1475
2021-09-19,Group 2,Hawkes Bay,1,156
2021-09-19,Group 2,Hawkes Bay,2,336
2021-09-19,Group 2,Lakes,1,189
2021-09-19,Group 2,Lakes,2,198
2021-09-19,Group 2,MidCentral,1,217
2021-09-19,Group 2,MidCentral,2,355
2021-09-19,Group 2,Nelson Marlborough,1,129
2021-09-19,Group 2,Nelson Marlborough,2,342
2021-09-19,Group 2,Northland,1,284
2021-09-19,Group 2,Northland,2,364
2021-09-19,Group 2,Overseas / Unknown,1,7
2021-09-19,Group 2,Overseas / Unknown,2,12
2021-09-19,Group 2,South Canterbury,1,83
2021-09-19,Group 2,South Canterbury,2,83
2021-09-19,Group 2,Southern,1,399
2021-09-19,Group 2,Southern,2,847
2021-09-19,Group 2,Tairawhiti,1,34
2021-09-19,Group 2,Tairawhiti,2,147
2021-09-19,Group 2,Taranaki,1,326
2021-09-19,Group 2,Taranaki,2,358
2021-09-19,Group 2,Waikato,1,581
2021-09-19,Group 2,Waikato,2,1069
2021-09-19,Group 2,Wairarapa,1,53
2021-09-19,Group 2,Wairarapa,2,97
2021-09-19,Group 2,West Coast,1,27
2021-09-19,Group 2,West Coast,2,30
2021-09-19,Group 2,Whanganui,1,83
2021-09-19,Group 2,Whanganui,2,244
2021-09-19,Group 3,Auckland Metro,1,4287
2021-09-19,Group 3,Auckland Metro,2,9606
2021-09-19,Group 3,Bay of Plenty,1,2322
2021-09-19,Group 3,Bay of Plenty,2,1745
2021-09-19,Group 3,Canterbury,1,2820
2021-09-19,Group 3,Canterbury,2,7231
2021-09-19,Group 3,Capital & Coast and Hutt Valley,1,1123
2021-09-19,Group 3,Capital & Coast and Hutt Valley,2,7022
2021-09-19,Group 3,Hawkes Bay,1,456
2021-09-19,Group 3,Hawkes Bay,2,1665
2021-09-19,Group 3,Lakes,1,215
2021-09-19,Group 3,Lakes,2,267
2021-09-19,Group 3,MidCentral,1,311
2021-09-19,Group 3,MidCentral,2,792
2021-09-19,Group 3,Nelson Marlborough,1,134
2021-09-19,Group 3,Nelson Marlborough,2,685
2021-09-19,Group 3,Northland,1,544
2021-09-19,Group 3,Northland,2,870
2021-09-19,Group 3,Overseas / Unknown,1,9
2021-09-19,Group 3,Overseas / Unknown,2,16
2021-09-19,Group 3,South Canterbury,1,78
2021-09-19,Group 3,South Canterbury,2,210
2021-09-19,Group 3,Southern,1,593
2021-09-19,Group 3,Southern,2,2544
2021-09-19,Group 3,Tairawhiti,1,57
2021-09-19,Group 3,Tairawhiti,2,112
2021-09-19,Group 3,Taranaki,1,601
2021-09-19,Group 3,Taranaki,2,833
2021-09-19,Group 3,Waikato,1,984
2021-09-19,Group 3,Waikato,2,3466
2021-09-19,Group 3,Wairarapa,1,90
2021-09-19,Group 3,Wairarapa,2,293
2021-09-19,Group 3,West Coast,1,105
2021-09-19,Group 3,West Coast,2,253
2021-09-19,Group 3,Whanganui,1,162
2021-09-19,Group 3,Whanganui,2,378
2021-09-19,Group 4,Auckland Metro,1,91358
2021-09-19,Group 4,Auckland Metro,2,43507
2021-09-19,Group 4,Bay of Plenty,1,11930
2021-09-19,Group 4,Bay of Plenty,2,2879
2021-09-19,Group 4,Canterbury,1,27568
2021-09-19,Group 4,Canterbury,2,9454
2021-09-19,Group 4,Capital & Coast and Hutt Valley,1,18599
2021-09-19,Group 4,Capital & Coast and Hutt Valley,2,9248
2021-09-19,Group 4,Hawkes Bay,1,3907
2021-09-19,Group 4,Hawkes Bay,2,2855
2021-09-19,Group 4,Lakes,1,3877
2021-09-19,Group 4,Lakes,2,1817
2021-09-19,Group 4,MidCentral,1,5193
2021-09-19,Group 4,MidCentral,2,2034
2021-09-19,Group 4,Nelson Marlborough,1,1632
2021-09-19,Group 4,Nelson Marlborough,2,3165
2021-09-19,Group 4,Northland,1,4825
2021-09-19,Group 4,Northland,2,2129
2021-09-19,Group 4,Overseas / Unknown,1,79
2021-09-19,Group 4,Overseas / Unknown,2,62
2021-09-19,Group 4,South Canterbury,1,2192
2021-09-19,Group 4,South Canterbury,2,1116
2021-09-19,Group 4,Southern,1,8423
2021-09-19,Group 4,Southern,2,8235
2021-09-19,Group 4,Tairawhiti,1,612
2021-09-19,Group 4,Tairawhiti,2,463
2021-09-19,Group 4,Taranaki,1,4837
2021-09-19,Group 4,Taranaki,2,1659
2021-09-19,Group 4,Waikato,1,10040
2021-09-19,Group 4,Waikato,2,9102
2021-09-19,Group 4,Wairarapa,1,1429
2021-09-19,Group 4,Wairarapa,2,695
2021-09-19,Group 4,West Coast,1,849
2021-09-19,Group 4,West Coast,2,368
2021-09-19,Group 4,Whanganui,1,1171
2021-09-19,Group 4,Whanganui,2,1209
2021-09-26,Group 1,Auckland Metro,1,122
2021-09-26,Group 1,Auckland Metro,2,248
2021-09-26,Group 1,Bay of Plenty,1,55
2021-09-26,Group 1,Bay of Plenty,2,224
2021-09-26,Group 1,Canterbury,1,50
2021-09-26,Group 1,Canterbury,2,144
2021-09-26,Group 1,Capital & Coast and Hutt Valley,1,13
2021-09-26,Group 1,Capital & Coast and Hutt Valley,2,84
2021-09-26,Group 1,Hawkes Bay,2,12
2021-09-26,Group 1,Lakes,1,5
2021-09-26,Group 1,Lakes,2,8
2021-09-26,Group 1,MidCentral,2,5
2021-09-26,Group 1,Nelson Marlborough,1,7
2021-09-26,Group 1,Nelson Marlborough,2,6
2021-09-26,Group 1,Northland,1,5
2021-09-26,Group 1,Northland,2,13
2021-09-26,Group 1,South Canterbury,1,5
2021-09-26,Group 1,South Canterbury,2,10
2021-09-26,Group 1,Southern,1,10
2021-09-26,Group 1,Southern,2,57
2021-09-26,Group 1,Taranaki,1,5
2021-09-26,Group 1,Taranaki,2,14
2021-09-26,Group 1,Waikato,1,6
2021-09-26,Group 1,Waikato,2,19
2021-09-26,Group 2,Auckland Metro,1,5461
2021-09-26,Group 2,Auckland Metro,2,8231
2021-09-26,Group 2,Bay of Plenty,1,608
2021-09-26,Group 2,Bay of Plenty,2,560
2021-09-26,Group 2,Canterbury,1,1810
2021-09-26,Group 2,Canterbury,2,1710
2021-09-26,Group 2,Capital & Coast and Hutt Valley,1,671
2021-09-26,Group 2,Capital & Coast and Hutt Valley,2,1493
2021-09-26,Group 2,Hawkes Bay,1,131
2021-09-26,Group 2,Hawkes Bay,2,350
2021-09-26,Group 2,Lakes,1,209
2021-09-26,Group 2,Lakes,2,123
2021-09-26,Group 2,MidCentral,1,195
2021-09-26,Group 2,MidCentral,2,436
2021-09-26,Group 2,Nelson Marlborough,1,75
2021-09-26,Group 2,Nelson Marlborough,2,493
2021-09-26,Group 2,Northland,1,259
2021-09-26,Group 2,Northland,2,487
2021-09-26,Group 2,Overseas / Unknown,1,6
2021-09-26,Group 2,Overseas / Unknown,2,11
2021-09-26,Group 2,South Canterbury,1,40
2021-09-26,Group 2,South Canterbury,2,70
2021-09-26,Group 2,Southern,1,274
2021-09-26,Group 2,Southern,2,704
2021-09-26,Group 2,Tairawhiti,1,42
2021-09-26,Group 2,Tairawhiti,2,103
2021-09-26,Group 2,Taranaki,1,253
2021-09-26,Group 2,Taranaki,2,416
2021-09-26,Group 2,Waikato,1,647
2021-09-26,Group 2,Waikato,2,1378
2021-09-26,Group 2,Wairarapa,1,32
2021-09-26,Group 2,Wairarapa,2,46
2021-09-26,Group 2,West Coast,1,37
2021-09-26,Group 2,West Coast,2,26
2021-09-26,Group 2,Whanganui,1,59
2021-09-26,Group 2,Whanganui,2,171
2021-09-26,Group 3,Auckland Metro,1,3031
2021-09-26,Group 3,Auckland Metro,2,8775
2021-09-26,Group 3,Bay of Plenty,1,1397
2021-09-26,Group 3,Bay of Plenty,2,1787
2021-09-26,Group 3,Canterbury,1,1743
2021-09-26,Group 3,Canterbury,2,6695
2021-09-26,Group 3,Capital & Coast and Hutt Valley,1,839
2021-09-26,Group 3,Capital & Coast and Hutt Valley,2,5677
2021-09-26,Group 3,Hawkes Bay,1,327
2021-09-26,Group 3,Hawkes Bay,2,1539
2021-09-26,Group 3,Lakes,1,253
2021-09-26,Group 3,Lakes,2,289
2021-09-26,Group 3,MidCentral,1,216
2021-09-26,Group 3,MidCentral,2,787
2021-09-26,Group 3,Nelson Marlborough,1,174
2021-09-26,Group 3,Nelson Marlborough,2,693
2021-09-26,Group 3,Northland,1,444
2021-09-26,Group 3,Northland,2,1030
2021-09-26,Group 3,Overseas / Unknown,2,18
2021-09-26,Group 3,South Canterbury,1,87
2021-09-26,Group 3,South Canterbury,2,177
2021-09-26,Group 3,Southern,1,407
2021-09-26,Group 3,Southern,2,2062
2021-09-26,Group 3,Tairawhiti,1,36
2021-09-26,Group 3,Tairawhiti,2,134
2021-09-26,Group 3,Taranaki,1,360
2021-09-26,Group 3,Taranaki,2,1363
2021-09-26,Group 3,Waikato,1,896
2021-09-26,Group 3,Waikato,2,3503
2021-09-26,Group 3,Wairarapa,1,62
2021-09-26,Group 3,Wairarapa,2,300
2021-09-26,Group 3,West Coast,1,105
2021-09-26,Group 3,West Coast,2,234
2021-09-26,Group 3,Whanganui,1,151
2021-09-26,Group 3,Whanganui,2,480
2021-09-26,Group 4,Auckland Metro,1,47578
2021-09-26,Group 4,Auckland Metro,2,56307
2021-09-26,Group 4,Bay of Plenty,1,8368
2021-09-26,Group 4,Bay of Plenty,2,4301
2021-09-26,Group 4,Canterbury,1,22070
2021-09-26,Group 4,Canterbury,2,12741
2021-09-26,Group 4,Capital & Coast and Hutt Valley,1,12178
2021-09-26,Group 4,Capital & Coast and Hutt Valley,2,13762
2021-09-26,Group 4,Hawkes Bay,1,2077
2021-09-26,Group 4,Hawkes Bay,2,4014
2021-09-26,Group 4,Lakes,1,3354
2021-09-26,Group 4,Lakes,2,2010
2021-09-26,Group 4,MidCentral,1,3231
2021-09-26,Group 4,MidCentral,2,2982
2021-09-26,Group 4,Nelson Marlborough,1,1496
2021-09-26,Group 4,Nelson Marlborough,2,4190
2021-09-26,Group 4,Northland,1,3017
2021-09-26,Group 4,Northland,2,3173
2021-09-26,Group 4,Overseas / Unknown,1,64
2021-09-26,Group 4,Overseas / Unknown,2,91
2021-09-26,Group 4,South Canterbury,1,980
2021-09-26,Group 4,South Canterbury,2,1671
2021-09-26,Group 4,Southern,1,5029
2021-09-26,Group 4,Southern,2,9976
2021-09-26,Group 4,Tairawhiti,1,459
2021-09-26,Group 4,Tairawhiti,2,703
2021-09-26,Group 4,Taranaki,1,3063
2021-09-26,Group 4,Taranaki,2,2512
2021-09-26,Group 4,Waikato,1,8606
2021-09-26,Group 4,Waikato,2,12458
2021-09-26,Group 4,Wairarapa,1,704
2021-09-26,Group 4,Wairarapa,2,851
2021-09-26,Group 4,West Coast,1,758
2021-09-26,Group 4,West Coast,2,569
2021-09-26,Group 4,Whanganui,1,1021
2021-09-26,Group 4,Whanganui,2,1602
2021-10-03,Group 1,Auckland Metro,1,103
2021-10-03,Group 1,Auckland Metro,2,275
2021-10-03,Group 1,Bay of Plenty,1,41
2021-10-03,Group 1,Bay of Plenty,2,38
2021-10-03,Group 1,Canterbury,1,32
2021-10-03,Group 1,Canterbury,2,171
2021-10-03,Group 1,Capital & Coast and Hutt Valley,1,11
2021-10-03,Group 1,Capital & Coast and Hutt Valley,2,57
2021-10-03,Group 1,Hawkes Bay,1,7
2021-10-03,Group 1,Hawkes Bay,2,5
2021-10-03,Group 1,MidCentral,2,5
2021-10-03,Group 1,Nelson Marlborough,1,9
2021-10-03,Group 1,Nelson Marlborough,2,16
2021-10-03,Group 1,Northland,1,9
2021-10-03,Group 1,Northland,2,12
2021-10-03,Group 1,South Canterbury,2,6
2021-10-03,Group 1,Southern,1,11
2021-10-03,Group 1,Southern,2,30
2021-10-03,Group 1,Taranaki,2,12
2021-10-03,Group 1,Waikato,2,15
2021-10-03,Group 2,Auckland Metro,1,2726
2021-10-03,Group 2,Auckland Metro,2,8502
2021-10-03,Group 2,Bay of Plenty,1,234
2021-10-03,Group 2,Bay of Plenty,2,726
2021-10-03,Group 2,Canterbury,1,971
2021-10-03,Group 2,Canterbury,2,2203
2021-10-03,Group 2,Capital & Coast and Hutt Valley,1,312
2021-10-03,Group 2,Capital & Coast and Hutt Valley,2,1531
2021-10-03,Group 2,Hawkes Bay,1,44
2021-10-03,Group 2,Hawkes Bay,2,351
2021-10-03,Group 2,Lakes,1,103
2021-10-03,Group 2,Lakes,2,146
2021-10-03,Group 2,MidCentral,1,105
2021-10-03,Group 2,MidCentral,2,449
2021-10-03,Group 2,Nelson Marlborough,1,67
2021-10-03,Group 2,Nelson Marlborough,2,409
2021-10-03,Group 2,Northland,1,112
2021-10-03,Group 2,Northland,2,366
2021-10-03,Group 2,Overseas / Unknown,2,12
2021-10-03,Group 2,South Canterbury,1,20
2021-10-03,Group 2,South Canterbury,2,106
2021-10-03,Group 2,Southern,1,168
2021-10-03,Group 2,Southern,2,793
2021-10-03,Group 2,Tairawhiti,1,24
2021-10-03,Group 2,Tairawhiti,2,151
2021-10-03,Group 2,Taranaki,1,162
2021-10-03,Group 2,Taranaki,2,349
2021-10-03,Group 2,Waikato,1,368
2021-10-03,Group 2,Waikato,2,1105
2021-10-03,Group 2,Wairarapa,1,13
2021-10-03,Group 2,Wairarapa,2,47
2021-10-03,Group 2,West Coast,1,8
2021-10-03,Group 2,West Coast,2,27
2021-10-03,Group 2,Whanganui,1,42
2021-10-03,Group 2,Whanganui,2,139
2021-10-03,Group 3,Auckland Metro,1,1886
2021-10-03,Group 3,Auckland Metro,2,7311
2021-10-03,Group 3,Bay of Plenty,1,505
2021-10-03,Group 3,Bay of Plenty,2,1650
2021-10-03,Group 3,Canterbury,1,998
2021-10-03,Group 3,Canterbury,2,5493
2021-10-03,Group 3,Capital & Coast and Hutt Valley,1,496
2021-10-03,Group 3,Capital & Coast and Hutt Valley,2,4615
2021-10-03,Group 3,Hawkes Bay,1,201
2021-10-03,Group 3,Hawkes Bay,2,1562
2021-10-03,Group 3,Lakes,1,166
2021-10-03,Group 3,Lakes,2,215
2021-10-03,Group 3,MidCentral,1,209
2021-10-03,Group 3,MidCentral,2,968
2021-10-03,Group 3,Nelson Marlborough,1,105
2021-10-03,Group 3,Nelson Marlborough,2,536
2021-10-03,Group 3,Northland,1,299
2021-10-03,Group 3,Northland,2,1074
2021-10-03,Group 3,Overseas / Unknown,2,15
2021-10-03,Group 3,South Canterbury,1,28
2021-10-03,Group 3,South Canterbury,2,173
2021-10-03,Group 3,Southern,1,324
2021-10-03,Group 3,Southern,2,1590
2021-10-03,Group 3,Tairawhiti,1,40
2021-10-03,Group 3,Tairawhiti,2,204
2021-10-03,Group 3,Taranaki,1,296
2021-10-03,Group 3,Taranaki,2,1087
2021-10-03,Group 3,Waikato,1,581
2021-10-03,Group 3,Waikato,2,3148
2021-10-03,Group 3,Wairarapa,1,66
2021-10-03,Group 3,Wairarapa,2,291
2021-10-03,Group 3,West Coast,1,67
2021-10-03,Group 3,West Coast,2,187
2021-10-03,Group 3,Whanganui,1,101
2021-10-03,Group 3,Whanganui,2,434
2021-10-03,Group 4,Auckland Metro,1,24108
2021-10-03,Group 4,Auckland Metro,2,67497
2021-10-03,Group 4,Bay of Plenty,1,5358
2021-10-03,Group 4,Bay of Plenty,2,5612
2021-10-03,Group 4,Canterbury,1,15856
2021-10-03,Group 4,Canterbury,2,16152
2021-10-03,Group 4,Capital & Coast and Hutt Valley,1,6395
2021-10-03,Group 4,Capital & Coast and Hutt Valley,2,16248
2021-10-03,Group 4,Hawkes Bay,1,1607
2021-10-03,Group 4,Hawkes Bay,2,5378
2021-10-03,Group 4,Lakes,1,2060
2021-10-03,Group 4,Lakes,2,2600
2021-10-03,Group 4,MidCentral,1,2505
2021-10-03,Group 4,MidCentral,2,4387
2021-10-03,Group 4,Nelson Marlborough,1,1035
2021-10-03,Group 4,Nelson Marlborough,2,5105
2021-10-03,Group 4,Northland,1,1988
2021-10-03,Group 4,Northland,2,4238
2021-10-03,Group 4,Overseas / Unknown,1,52
2021-10-03,Group 4,Overseas / Unknown,2,96
2021-10-03,Group 4,South Canterbury,1,614
2021-10-03,Group 4,South Canterbury,2,1609
2021-10-03,Group 4,Southern,1,3592
2021-10-03,Group 4,Southern,2,11743
2021-10-03,Group 4,Tairawhiti,1,358
2021-10-03,Group 4,Tairawhiti,2,1418
2021-10-03,Group 4,Taranaki,1,2415
2021-10-03,Group 4,Taranaki,2,3511
2021-10-03,Group 4,Waikato,1,5695
2021-10-03,Group 4,Waikato,2,14304
2021-10-03,Group 4,Wairarapa,1,447
2021-10-03,Group 4,Wairarapa,2,1344
2021-10-03,Group 4,West Coast,1,469
2021-10-03,Group 4,West Coast,2,540
2021-10-03,Group 4,Whanganui,1,637
2021-10-03,Group 4,Whanganui,2,1470
2021-10-10,Group 1,Auckland Metro,1,77
2021-10-10,Group 1,Auckland Metro,2,327
2021-10-10,Group 1,Bay of Plenty,1,14
2021-10-10,Group 1,Bay of Plenty,2,51
2021-10-10,Group 1,Canterbury,1,30
2021-10-10,Group 1,Canterbury,2,180
2021-10-10,Group 1,Capital & Coast and Hutt Valley,1,8
2021-10-10,Group 1,Capital & Coast and Hutt Valley,2,73
2021-10-10,Group 1,Hawkes Bay,2,22
2021-10-10,Group 1,Lakes,2,6
2021-10-10,Group 1,MidCentral,2,7
2021-10-10,Group 1,Nelson Marlborough,1,5
2021-10-10,Group 1,Nelson Marlborough,2,17
2021-10-10,Group 1,Northland,1,6
2021-10-10,Group 1,Northland,2,23
2021-10-10,Group 1,South Canterbury,2,18
2021-10-10,Group 1,Southern,1,8
2021-10-10,Group 1,Southern,2,26
2021-10-10,Group 1,Taranaki,2,63
2021-10-10,Group 1,Waikato,1,16
2021-10-10,Group 1,Waikato,2,25
2021-10-10,Group 2,Auckland Metro,1,3149
2021-10-10,Group 2,Auckland Metro,2,12778
2021-10-10,Group 2,Bay of Plenty,1,264
2021-10-10,Group 2,Bay of Plenty,2,1251
2021-10-10,Group 2,Canterbury,1,1138
2021-10-10,Group 2,Canterbury,2,4724
2021-10-10,Group 2,Capital & Coast and Hutt Valley,1,261
2021-10-10,Group 2,Capital & Coast and Hutt Valley,2,2990
2021-10-10,Group 2,Hawkes Bay,1,184
2021-10-10,Group 2,Hawkes Bay,2,821
2021-10-10,Group 2,Lakes,1,216
2021-10-10,Group 2,Lakes,2,342
2021-10-10,Group 2,MidCentral,1,212
2021-10-10,Group 2,MidCentral,2,969
2021-10-10,Group 2,Nelson Marlborough,1,132
2021-10-10,Group 2,Nelson Marlborough,2,916
2021-10-10,Group 2,Northland,1,189
2021-10-10,Group 2,Northland,2,849
2021-10-10,Group 2,Overseas / Unknown,1,5
2021-10-10,Group 2,Overseas / Unknown,2,22
2021-10-10,Group 2,South Canterbury,1,52
2021-10-10,Group 2,South Canterbury,2,212
2021-10-10,Group 2,Southern,1,232
2021-10-10,Group 2,Southern,2,1463
2021-10-10,Group 2,Tairawhiti,1,50
2021-10-10,Group 2,Tairawhiti,2,382
2021-10-10,Group 2,Taranaki,1,261
2021-10-10,Group 2,Taranaki,2,1149
2021-10-10,Group 2,Waikato,1,1174
2021-10-10,Group 2,Waikato,2,2368
2021-10-10,Group 2,Wairarapa,1,16
2021-10-10,Group 2,Wairarapa,2,144
2021-10-10,Group 2,West Coast,1,27
2021-10-10,Group 2,West Coast,2,64
2021-10-10,Group 2,Whanganui,1,67
2021-10-10,Group 2,Whanganui,2,253
2021-10-10,Group 3,Auckland Metro,1,1820
2021-10-10,Group 3,Auckland Metro,2,7986
2021-10-10,Group 3,Bay of Plenty,1,547
2021-10-10,Group 3,Bay of Plenty,2,2305
2021-10-10,Group 3,Canterbury,1,798
2021-10-10,Group 3,Canterbury,2,4881
2021-10-10,Group 3,Capital & Coast and Hutt Valley,1,487
2021-10-10,Group 3,Capital & Coast and Hutt Valley,2,4015
2021-10-10,Group 3,Hawkes Bay,1,365
2021-10-10,Group 3,Hawkes Bay,2,1631
2021-10-10,Group 3,Lakes,1,204
2021-10-10,Group 3,Lakes,2,383
2021-10-10,Group 3,MidCentral,1,286
2021-10-10,Group 3,MidCentral,2,1140
2021-10-10,Group 3,Nelson Marlborough,1,208
2021-10-10,Group 3,Nelson Marlborough,2,556
2021-10-10,Group 3,Northland,1,427
2021-10-10,Group 3,Northland,2,1306
2021-10-10,Group 3,Overseas / Unknown,2,15
2021-10-10,Group 3,South Canterbury,1,59
2021-10-10,Group 3,South Canterbury,2,151
2021-10-10,Group 3,Southern,1,432
2021-10-10,Group 3,Southern,2,2273
2021-10-10,Group 3,Tairawhiti,1,80
2021-10-10,Group 3,Tairawhiti,2,286
2021-10-10,Group 3,Taranaki,1,354
2021-10-10,Group 3,Taranaki,2,1059
2021-10-10,Group 3,Waikato,1,1221
2021-10-10,Group 3,Waikato,2,3855
2021-10-10,Group 3,Wairarapa,1,94
2021-10-10,Group 3,Wairarapa,2,291
2021-10-10,Group 3,West Coast,1,80
2021-10-10,Group 3,West Coast,2,239
2021-10-10,Group 3,Whanganui,1,135
2021-10-10,Group 3,Whanganui,2,578
2021-10-10,Group 4,Auckland Metro,1,28965
2021-10-10,Group 4,Auckland Metro,2,118182
2021-10-10,Group 4,Bay of Plenty,1,6510
2021-10-10,Group 4,Bay of Plenty,2,11977
2021-10-10,Group 4,Canterbury,1,15377
2021-10-10,Group 4,Canterbury,2,26654
2021-10-10,Group 4,Capital & Coast and Hutt Valley,1,6745
2021-10-10,Group 4,Capital & Coast and Hutt Valley,2,31689
2021-10-10,Group 4,Hawkes Bay,1,2882
2021-10-10,Group 4,Hawkes Bay,2,9195
2021-10-10,Group 4,Lakes,1,2751
2021-10-10,Group 4,Lakes,2,4908
2021-10-10,Group 4,MidCentral,1,4293
2021-10-10,Group 4,MidCentral,2,11020
2021-10-10,Group 4,Nelson Marlborough,1,1995
2021-10-10,Group 4,Nelson Marlborough,2,8961
2021-10-10,Group 4,Northland,1,4617
2021-10-10,Group 4,Northland,2,9247
2021-10-10,Group 4,Overseas / Unknown,1,54
2021-10-10,Group 4,Overseas / Unknown,2,105
2021-10-10,Group 4,South Canterbury,1,905
2021-10-10,Group 4,South Canterbury,2,3480
2021-10-10,Group 4,Southern,1,5225
2021-10-10,Group 4,Southern,2,19217
2021-10-10,Group 4,Tairawhiti,1,1079
2021-10-10,Group 4,Tairawhiti,2,2670
2021-10-10,Group 4,Taranaki,1,3958
2021-10-10,Group 4,Taranaki,2,8802
2021-10-10,Group 4,Waikato,1,14611
2021-10-10,Group 4,Waikato,2,28840
2021-10-10,Group 4,Wairarapa,1,1006
2021-10-10,Group 4,Wairarapa,2,2185
2021-10-10,Group 4,West Coast,1,625
2021-10-10,Group 4,West Coast,2,1031
2021-10-10,Group 4,Whanganui,1,1285
2021-10-10,Group 4,Whanganui,2,2750
2021-10-17,Group 1,Auckland Metro,1,82
2021-10-17,Group 1,Auckland Metro,2,238
2021-10-17,Group 1,Bay of Plenty,1,10
2021-10-17,Group 1,Bay of Plenty,2,45
2021-10-17,Group 1,Canterbury,1,22
2021-10-17,Group 1,Canterbury,2,203
2021-10-17,Group 1,Capital & Coast and Hutt Valley,1,12
2021-10-17,Group 1,Capital & Coast and Hutt Valley,2,69
2021-10-17,Group 1,Hawkes Bay,1,6
2021-10-17,Group 1,Hawkes Bay,2,27
2021-10-17,Group 1,Lakes,2,7
2021-10-17,Group 1,MidCentral,2,9
2021-10-17,Group 1,Nelson Marlborough,1,11
2021-10-17,Group 1,Nelson Marlborough,2,25
2021-10-17,Group 1,Northland,1,6
2021-10-17,Group 1,Northland,2,31
2021-10-17,Group 1,South Canterbury,2,10
2021-10-17,Group 1,Southern,1,7
2021-10-17,Group 1,Southern,2,29
2021-10-17,Group 1,Tairawhiti,2,29
2021-10-17,Group 1,Taranaki,2,22
2021-10-17,Group 1,Waikato,1,6
2021-10-17,Group 1,Waikato,2,25
2021-10-17,Group 2,Auckland Metro,1,3322
2021-10-17,Group 2,Auckland Metro,2,12269
2021-10-17,Group 2,Bay of Plenty,1,301
2021-10-17,Group 2,Bay of Plenty,2,1012
2021-10-17,Group 2,Canterbury,1,1240
2021-10-17,Group 2,Canterbury,2,5969
2021-10-17,Group 2,Capital & Coast and Hutt Valley,1,753
2021-10-17,Group 2,Capital & Coast and Hutt Valley,2,3161
2021-10-17,Group 2,Hawkes Bay,1,201
2021-10-17,Group 2,Hawkes Bay,2,641
2021-10-17,Group 2,Lakes,1,181
2021-10-17,Group 2,Lakes,2,388
2021-10-17,Group 2,MidCentral,1,237
2021-10-17,Group 2,MidCentral,2,911
2021-10-17,Group 2,Nelson Marlborough,1,222
2021-10-17,Group 2,Nelson Marlborough,2,725
2021-10-17,Group 2,Northland,1,321
2021-10-17,Group 2,Northland,2,882
2021-10-17,Group 2,Overseas / Unknown,2,12
2021-10-17,Group 2,South Canterbury,1,70
2021-10-17,Group 2,South Canterbury,2,270
2021-10-17,Group 2,Southern,1,395
2021-10-17,Group 2,Southern,2,1379
2021-10-17,Group 2,Tairawhiti,1,31
2021-10-17,Group 2,Tairawhiti,2,221
2021-10-17,Group 2,Taranaki,1,310
2021-10-17,Group 2,Taranaki,2,614
2021-10-17,Group 2,Waikato,1,849
2021-10-17,Group 2,Waikato,2,1933
2021-10-17,Group 2,Wairarapa,1,47
2021-10-17,Group 2,Wairarapa,2,147
2021-10-17,Group 2,West Coast,1,31
2021-10-17,Group 2,West Coast,2,91
2021-10-17,Group 2,Whanganui,1,103
2021-10-17,Group 2,Whanganui,2,275
2021-10-17,Group 3,Auckland Metro,1,1360
2021-10-17,Group 3,Auckland Metro,2,6952
2021-10-17,Group 3,Bay of Plenty,1,655
2021-10-17,Group 3,Bay of Plenty,2,2641
2021-10-17,Group 3,Canterbury,1,816
2021-10-17,Group 3,Canterbury,2,4297
2021-10-17,Group 3,Capital & Coast and Hutt Valley,1,551
2021-10-17,Group 3,Capital & Coast and Hutt Valley,2,3245
2021-10-17,Group 3,Hawkes Bay,1,675
2021-10-17,Group 3,Hawkes Bay,2,1583
2021-10-17,Group 3,Lakes,1,233
2021-10-17,Group 3,Lakes,2,365
2021-10-17,Group 3,MidCentral,1,297
2021-10-17,Group 3,MidCentral,2,940
2021-10-17,Group 3,Nelson Marlborough,1,281
2021-10-17,Group 3,Nelson Marlborough,2,597
2021-10-17,Group 3,Northland,1,675
2021-10-17,Group 3,Northland,2,1401
2021-10-17,Group 3,Overseas / Unknown,2,17
2021-10-17,Group 3,South Canterbury,1,102
2021-10-17,Group 3,South Canterbury,2,235
2021-10-17,Group 3,Southern,1,535
2021-10-17,Group 3,Southern,2,1555
2021-10-17,Group 3,Tairawhiti,1,104
2021-10-17,Group 3,Tairawhiti,2,201
2021-10-17,Group 3,Taranaki,1,349
2021-10-17,Group 3,Taranaki,2,789
2021-10-17,Group 3,Waikato,1,1088
2021-10-17,Group 3,Waikato,2,3173
2021-10-17,Group 3,Wairarapa,1,93
2021-10-17,Group 3,Wairarapa,2,170
2021-10-17,Group 3,West Coast,1,91
2021-10-17,Group 3,West Coast,2,176
2021-10-17,Group 3,Whanganui,1,156
2021-10-17,Group 3,Whanganui,2,510
2021-10-17,Group 4,Auckland Metro,1,26867
2021-10-17,Group 4,Auckland Metro,2,119762
2021-10-17,Group 4,Bay of Plenty,1,6379
